StudentID,FirstName,LastName,Age,Gender,City,State,Email,PhoneNumber,Stage,ExamDateTime,Status
S202504641,Jahnavi,Nair,25,Female,Pune,Maharashtra,jahnavi.nair.s202504641@example.in,8795910959,Descriptive Exam,2025-04-15 14:12:46,Fail
S202504642,Harsh,Singh,20,Male,Hyderabad,Telangana,harsh.singh.s202504642@example.in,6773868074,Technical Entrance Test,2025-01-18 14:57:52,Pass
S202504642,Harsh,Singh,20,Male,Hyderabad,Telangana,harsh.singh.s202504642@example.in,6773868074,IQ Test,2025-03-01 16:26:40,Fail
S202504643,Harsh,Choudhary,19,Male,Gurugram,Haryana,harsh.choudhary.s202504643@example.in,7985723727,Technical Entrance Test,2025-01-18 10:42:42,Pass
S202504643,Harsh,Choudhary,19,Male,Gurugram,Haryana,harsh.choudhary.s202504643@example.in,7985723727,IQ Test,2025-03-01 12:04:32,Fail
S202504644,Yash,Khan,25,Male,Pune,Maharashtra,yash.khan.s202504644@example.in,8541681679,Technical Entrance Test,2025-01-18 12:51:44,Fail
S202504645,Manish,Banerjee,19,Male,Thiruvananthapuram,Kerala,manish.banerjee.s202504645@example.in,6929801380,Technical Entrance Test,2025-01-18 11:37:41,Fail
S202504646,Sneha,Yadav,25,Female,Pune,Maharashtra,sneha.yadav.s202504646@example.in,9507766311,Technical Entrance Test,2025-01-18 16:38:41,Fail
S202504647,Harini,Sharma,23,Female,Jaipur,Rajasthan,harini.sharma.s202504647@example.in,7090060586,Technical Entrance Test,2025-01-18 17:56:33,Fail
S202504648,Aditi,Ghosh,23,Female,Thiruvananthapuram,Kerala,aditi.ghosh.s202504648@example.in,7476932753,Technical Entrance Test,2025-01-18 10:26:56,Pass
S202504648,Aditi,Ghosh,23,Female,Thiruvananthapuram,Kerala,aditi.ghosh.s202504648@example.in,7476932753,IQ Test,2025-03-01 09:37:00,Fail
S202504649,Tejas,Bhatia,20,Male,Noida,Uttar Pradesh,tejas.bhatia.s202504649@example.in,7063949955,Technical Entrance Test,2025-01-18 10:37:05,Pass
S202504649,Tejas,Bhatia,20,Male,Noida,Uttar Pradesh,tejas.bhatia.s202504649@example.in,7063949955,IQ Test,2025-03-01 17:35:31,Fail
S202504650,Anirudh,Singh,23,Male,Lucknow,Uttar Pradesh,anirudh.singh.s202504650@example.in,7995010158,Technical Entrance Test,2025-01-18 09:21:41,Fail
S202504651,Vivek,Shetty,21,Male,Ahmedabad,Gujarat,vivek.shetty.s202504651@example.in,8704567967,Technical Entrance Test,2025-01-18 09:27:13,Fail
S202504652,Jahnavi,Singh,19,Female,Jaipur,Rajasthan,jahnavi.singh.s202504652@example.in,8031296364,Technical Entrance Test,2025-01-18 11:25:23,Fail
S202504653,Ritika,Khan,25,Female,Kochi,Kerala,ritika.khan.s202504653@example.in,8865161260,Technical Entrance Test,2025-01-18 15:35:57,Fail
S202504654,Vivaan,Iyer,23,Male,Pune,Maharashtra,vivaan.iyer.s202504654@example.in,7030421057,Technical Entrance Test,2025-01-18 14:35:21,Fail
S202504655,Nikhil,Mukherjee,22,Male,Bengaluru,Karnataka,nikhil.mukherjee.s202504655@example.in,6106524446,Technical Entrance Test,2025-01-18 09:09:26,Pass
S202504655,Nikhil,Mukherjee,22,Male,Bengaluru,Karnataka,nikhil.mukherjee.s202504655@example.in,6106524446,IQ Test,2025-03-01 14:53:21,Fail
S202504656,Harini,Chatterjee,22,Female,Chennai,Tamil Nadu,harini.chatterjee.s202504656@example.in,6992667171,Technical Entrance Test,2025-01-18 12:42:15,Pass
S202504656,Harini,Chatterjee,22,Female,Chennai,Tamil Nadu,harini.chatterjee.s202504656@example.in,6992667171,IQ Test,2025-03-01 11:24:22,Fail
S202504657,Gaurav,Pawar,18,Male,Lucknow,Uttar Pradesh,gaurav.pawar.s202504657@example.in,7793296425,Technical Entrance Test,2025-01-18 13:57:00,Pass
S202504657,Gaurav,Pawar,18,Male,Lucknow,Uttar Pradesh,gaurav.pawar.s202504657@example.in,7793296425,IQ Test,2025-03-01 15:25:43,Fail
S202504658,Aniket,Mukherjee,20,Male,Pune,Maharashtra,aniket.mukherjee.s202504658@example.in,7432771584,Technical Entrance Test,2025-01-18 10:10:58,Fail
S202504659,Aditya,Shetty,19,Male,Bhopal,Madhya Pradesh,aditya.shetty.s202504659@example.in,7381661827,Technical Entrance Test,2025-01-18 17:18:28,Fail
S202504660,Shivam,Shetty,23,Male,Lucknow,Uttar Pradesh,shivam.shetty.s202504660@example.in,8195420284,Technical Entrance Test,2025-01-18 10:53:49,Fail
S202504661,Ishaan,Yadav,19,Male,Noida,Uttar Pradesh,ishaan.yadav.s202504661@example.in,8937985679,Technical Entrance Test,2025-01-18 15:33:58,Pass
S202504661,Ishaan,Yadav,19,Male,Noida,Uttar Pradesh,ishaan.yadav.s202504661@example.in,8937985679,IQ Test,2025-03-01 11:54:31,Fail
S202504662,Sachin,Mishra,20,Male,Kochi,Kerala,sachin.mishra.s202504662@example.in,6294209487,Technical Entrance Test,2025-01-18 12:41:19,Fail
S202504663,Rahul,Patel,20,Male,Lucknow,Uttar Pradesh,rahul.patel.s202504663@example.in,7803215903,Technical Entrance Test,2025-01-18 15:37:10,Pass
S202504663,Rahul,Patel,20,Male,Lucknow,Uttar Pradesh,rahul.patel.s202504663@example.in,7803215903,IQ Test,2025-03-01 11:05:39,Fail
S202504664,Arjun,Pawar,24,Male,Delhi,Delhi,arjun.pawar.s202504664@example.in,8139783547,Technical Entrance Test,2025-01-18 14:25:48,Pass
S202504664,Arjun,Pawar,24,Male,Delhi,Delhi,arjun.pawar.s202504664@example.in,8139783547,IQ Test,2025-03-01 17:34:32,Fail
S202504665,Pallavi,Singh,25,Female,Lucknow,Uttar Pradesh,pallavi.singh.s202504665@example.in,6135416600,Technical Entrance Test,2025-01-18 13:08:22,Pass
S202504665,Pallavi,Singh,25,Female,Lucknow,Uttar Pradesh,pallavi.singh.s202504665@example.in,6135416600,IQ Test,2025-03-01 11:50:38,Fail
S202504666,Vivaan,Pillai,23,Male,Chandigarh,Chandigarh,vivaan.pillai.s202504666@example.in,8466916251,Technical Entrance Test,2025-01-18 15:49:41,Fail
S202504667,Aman,Iyer,22,Male,Bhopal,Madhya Pradesh,aman.iyer.s202504667@example.in,7325528051,Technical Entrance Test,2025-01-18 17:29:04,Fail
S202504668,Vivek,Khan,19,Male,Chennai,Tamil Nadu,vivek.khan.s202504668@example.in,7887637262,Technical Entrance Test,2025-01-18 16:42:10,Pass
S202504668,Vivek,Khan,19,Male,Chennai,Tamil Nadu,vivek.khan.s202504668@example.in,7887637262,IQ Test,2025-03-01 17:12:55,Fail
S202504669,Priya,Mukherjee,20,Female,Chandigarh,Chandigarh,priya.mukherjee.s202504669@example.in,9811175182,Technical Entrance Test,2025-01-18 15:57:26,Pass
S202504669,Priya,Mukherjee,20,Female,Chandigarh,Chandigarh,priya.mukherjee.s202504669@example.in,9811175182,IQ Test,2025-03-01 14:47:05,Fail
S202504670,Trisha,Mehta,23,Female,Bhopal,Madhya Pradesh,trisha.mehta.s202504670@example.in,7403204816,Technical Entrance Test,2025-01-18 16:57:33,Fail
S202504671,Abhishek,Menon,25,Male,Ahmedabad,Gujarat,abhishek.menon.s202504671@example.in,6652490697,Technical Entrance Test,2025-01-18 17:02:51,Fail
S202504672,Nisha,Mehta,21,Female,Chennai,Tamil Nadu,nisha.mehta.s202504672@example.in,9659255538,Technical Entrance Test,2025-01-18 16:14:20,Fail
S202504673,Shivam,Choudhary,23,Male,Patna,Bihar,shivam.choudhary.s202504673@example.in,9765244831,Technical Entrance Test,2025-01-18 14:33:35,Fail
S202504674,Siddharth,Pawar,21,Male,Chennai,Tamil Nadu,siddharth.pawar.s202504674@example.in,8414452125,Technical Entrance Test,2025-01-18 17:44:30,Fail
S202504675,Trisha,Banerjee,22,Female,Lucknow,Uttar Pradesh,trisha.banerjee.s202504675@example.in,9503920023,Technical Entrance Test,2025-01-18 13:50:01,Pass
S202504675,Trisha,Banerjee,22,Female,Lucknow,Uttar Pradesh,trisha.banerjee.s202504675@example.in,9503920023,IQ Test,2025-03-01 10:31:25,Fail
S202504676,Bhavya,Rao,19,Female,Delhi,Delhi,bhavya.rao.s202504676@example.in,6017631130,Technical Entrance Test,2025-01-18 13:37:01,Fail
S202504677,Vikram,Jain,21,Male,Thiruvananthapuram,Kerala,vikram.jain.s202504677@example.in,8029941528,Technical Entrance Test,2025-01-18 17:34:13,Fail
S202504678,Pranav,Gupta,21,Male,Guwahati,Assam,pranav.gupta.s202504678@example.in,7864523897,Technical Entrance Test,2025-01-18 17:04:37,Fail
S202504679,Rakesh,Iyer,21,Male,Ahmedabad,Gujarat,rakesh.iyer.s202504679@example.in,8308659359,Technical Entrance Test,2025-01-18 10:00:32,Pass
S202504679,Rakesh,Iyer,21,Male,Ahmedabad,Gujarat,rakesh.iyer.s202504679@example.in,8308659359,IQ Test,2025-03-01 11:35:50,Fail
S202504680,Nikhil,Kaur,19,Male,Noida,Uttar Pradesh,nikhil.kaur.s202504680@example.in,9637236749,Technical Entrance Test,2025-01-18 10:29:21,Fail
S202504681,Vikram,Kulkarni,21,Male,Ahmedabad,Gujarat,vikram.kulkarni.s202504681@example.in,8165311158,Technical Entrance Test,2025-01-18 10:52:06,Fail
S202504682,Aditi,Pillai,18,Female,Delhi,Delhi,aditi.pillai.s202504682@example.in,9813193109,Technical Entrance Test,2025-01-18 11:43:00,Fail
S202504683,Sanjay,Reddy,22,Male,Bengaluru,Karnataka,sanjay.reddy.s202504683@example.in,6437318233,Technical Entrance Test,2025-01-18 16:40:56,Fail
S202504684,Pooja,Yadav,22,Female,Pune,Maharashtra,pooja.yadav.s202504684@example.in,9886281503,Technical Entrance Test,2025-01-18 14:26:48,Fail
S202504685,Rohit,Kaur,21,Male,Mumbai,Maharashtra,rohit.kaur.s202504685@example.in,7829478799,Technical Entrance Test,2025-01-18 14:37:14,Fail
S202504686,Sneha,Reddy,18,Female,Ahmedabad,Gujarat,sneha.reddy.s202504686@example.in,8496854130,Technical Entrance Test,2025-01-18 10:45:26,Fail
S202504687,Meera,Patel,23,Female,Chennai,Tamil Nadu,meera.patel.s202504687@example.in,8110456236,Technical Entrance Test,2025-01-18 17:40:05,Fail
S202504688,Ritika,Mishra,24,Female,Visakhapatnam,Andhra Pradesh,ritika.mishra.s202504688@example.in,7336506564,Technical Entrance Test,2025-01-18 13:30:02,Pass
S202504688,Ritika,Mishra,24,Female,Visakhapatnam,Andhra Pradesh,ritika.mishra.s202504688@example.in,7336506564,IQ Test,2025-03-01 09:16:56,Fail
S202504689,Manish,Joshi,22,Male,Visakhapatnam,Andhra Pradesh,manish.joshi.s202504689@example.in,6273326835,Technical Entrance Test,2025-01-18 09:11:49,Fail
S202504690,Rakesh,Ghosh,24,Male,Pune,Maharashtra,rakesh.ghosh.s202504690@example.in,8112191352,Technical Entrance Test,2025-01-18 10:44:55,Fail
S202504691,Bhavya,Sharma,19,Female,Thiruvananthapuram,Kerala,bhavya.sharma.s202504691@example.in,8977357985,Technical Entrance Test,2025-01-18 13:12:15,Pass
S202504691,Bhavya,Sharma,19,Female,Thiruvananthapuram,Kerala,bhavya.sharma.s202504691@example.in,8977357985,IQ Test,2025-03-01 10:23:26,Fail
S202504692,Neha,Iyer,24,Female,Gurugram,Haryana,neha.iyer.s202504692@example.in,6918090742,Technical Entrance Test,2025-01-18 09:41:45,Fail
S202504693,Pallavi,Tiwari,19,Female,Gurugram,Haryana,pallavi.tiwari.s202504693@example.in,6154583684,Technical Entrance Test,2025-01-18 09:49:46,Pass
S202504693,Pallavi,Tiwari,19,Female,Gurugram,Haryana,pallavi.tiwari.s202504693@example.in,6154583684,IQ Test,2025-03-01 16:10:51,Fail
S202504694,Jahnavi,Sharma,19,Female,Mumbai,Maharashtra,jahnavi.sharma.s202504694@example.in,9260281709,Technical Entrance Test,2025-01-18 14:37:43,Fail
S202504695,Nisha,Chatterjee,25,Female,Kochi,Kerala,nisha.chatterjee.s202504695@example.in,6273225509,Technical Entrance Test,2025-01-18 15:39:11,Fail
S202504696,Bhavya,Joshi,18,Female,Gurugram,Haryana,bhavya.joshi.s202504696@example.in,6786263688,Technical Entrance Test,2025-01-18 12:34:30,Fail
S202504697,Neha,Khan,24,Female,Mumbai,Maharashtra,neha.khan.s202504697@example.in,6530186794,Technical Entrance Test,2025-01-18 12:57:59,Pass
S202504697,Neha,Khan,24,Female,Mumbai,Maharashtra,neha.khan.s202504697@example.in,6530186794,IQ Test,2025-03-01 09:32:52,Fail
S202504698,Sachin,Kaur,19,Male,Bengaluru,Karnataka,sachin.kaur.s202504698@example.in,9721321375,Technical Entrance Test,2025-01-18 17:42:50,Fail
S202504699,Sneha,Chatterjee,20,Female,Kolkata,West Bengal,sneha.chatterjee.s202504699@example.in,9583323498,Technical Entrance Test,2025-01-18 09:14:11,Fail
S202504700,Tejas,Sharma,24,Male,Ahmedabad,Gujarat,tejas.sharma.s202504700@example.in,7713309213,Technical Entrance Test,2025-01-18 12:23:44,Fail
S202504701,Kritika,Shetty,19,Female,Delhi,Delhi,kritika.shetty.s202504701@example.in,8714554495,Technical Entrance Test,2025-01-18 10:28:57,Fail
S202504702,Avni,Pawar,22,Female,Chandigarh,Chandigarh,avni.pawar.s202504702@example.in,8044388861,Technical Entrance Test,2025-01-18 14:16:56,Pass
S202504702,Avni,Pawar,22,Female,Chandigarh,Chandigarh,avni.pawar.s202504702@example.in,8044388861,IQ Test,2025-03-01 15:26:15,Fail
S202504703,Shivam,Mehta,18,Male,Bengaluru,Karnataka,shivam.mehta.s202504703@example.in,9299231369,Technical Entrance Test,2025-01-18 11:56:40,Pass
S202504703,Shivam,Mehta,18,Male,Bengaluru,Karnataka,shivam.mehta.s202504703@example.in,9299231369,IQ Test,2025-03-01 14:41:32,Fail
S202504704,Aman,Verma,20,Male,Ahmedabad,Gujarat,aman.verma.s202504704@example.in,8388691842,Technical Entrance Test,2025-01-18 17:45:55,Fail
S202504705,Akash,Gupta,20,Male,Lucknow,Uttar Pradesh,akash.gupta.s202504705@example.in,7005573320,Technical Entrance Test,2025-01-18 17:52:19,Fail
S202504706,Kavya,Jain,18,Female,Chandigarh,Chandigarh,kavya.jain.s202504706@example.in,7142918430,Technical Entrance Test,2025-01-18 11:55:26,Pass
S202504706,Kavya,Jain,18,Female,Chandigarh,Chandigarh,kavya.jain.s202504706@example.in,7142918430,IQ Test,2025-03-01 09:55:02,Fail
S202504707,Tejas,Shetty,23,Male,Chandigarh,Chandigarh,tejas.shetty.s202504707@example.in,8041664850,Technical Entrance Test,2025-01-18 09:06:41,Pass
S202504707,Tejas,Shetty,23,Male,Chandigarh,Chandigarh,tejas.shetty.s202504707@example.in,8041664850,IQ Test,2025-03-01 09:56:58,Fail
S202504708,Vivaan,Gupta,18,Male,Jaipur,Rajasthan,vivaan.gupta.s202504708@example.in,6126515820,Technical Entrance Test,2025-01-18 09:08:56,Fail
S202504709,Abhishek,Das,24,Male,Kochi,Kerala,abhishek.das.s202504709@example.in,6856519267,Technical Entrance Test,2025-01-18 13:10:13,Pass
S202504709,Abhishek,Das,24,Male,Kochi,Kerala,abhishek.das.s202504709@example.in,6856519267,IQ Test,2025-03-01 10:42:47,Pass
S202504709,Abhishek,Das,24,Male,Kochi,Kerala,abhishek.das.s202504709@example.in,6856519267,Descriptive Exam,2025-04-15 11:44:43,Fail
S202504710,Pooja,Nair,22,Female,Kochi,Kerala,pooja.nair.s202504710@example.in,6889655150,Technical Entrance Test,2025-01-18 14:28:44,Fail
S202504711,Tejas,Ali,21,Male,Guwahati,Assam,tejas.ali.s202504711@example.in,8206715033,Technical Entrance Test,2025-01-18 09:27:07,Pass
S202504711,Tejas,Ali,21,Male,Guwahati,Assam,tejas.ali.s202504711@example.in,8206715033,IQ Test,2025-03-01 10:12:44,Pass
S202504711,Tejas,Ali,21,Male,Guwahati,Assam,tejas.ali.s202504711@example.in,8206715033,Descriptive Exam,2025-04-15 10:41:43,Fail
S202504712,Aditya,Ali,18,Male,Chandigarh,Chandigarh,aditya.ali.s202504712@example.in,6990886329,Technical Entrance Test,2025-01-18 14:57:09,Pass
S202504712,Aditya,Ali,18,Male,Chandigarh,Chandigarh,aditya.ali.s202504712@example.in,6990886329,IQ Test,2025-03-01 13:21:37,Fail
S202504713,Sakshi,Ghosh,24,Female,Noida,Uttar Pradesh,sakshi.ghosh.s202504713@example.in,8801731015,Technical Entrance Test,2025-01-18 15:25:07,Pass
S202504713,Sakshi,Ghosh,24,Female,Noida,Uttar Pradesh,sakshi.ghosh.s202504713@example.in,8801731015,IQ Test,2025-03-01 09:44:17,Fail
S202504714,Nandini,Singh,22,Female,Patna,Bihar,nandini.singh.s202504714@example.in,8348677976,Technical Entrance Test,2025-01-18 13:01:41,Fail
S202504715,Simran,Rao,23,Female,Noida,Uttar Pradesh,simran.rao.s202504715@example.in,9342847196,Technical Entrance Test,2025-01-18 16:07:43,Pass
S202504715,Simran,Rao,23,Female,Noida,Uttar Pradesh,simran.rao.s202504715@example.in,9342847196,IQ Test,2025-03-01 10:20:44,Fail
S202504716,Jahnavi,Menon,21,Female,Ahmedabad,Gujarat,jahnavi.menon.s202504716@example.in,6352852858,Technical Entrance Test,2025-01-18 10:22:34,Pass
S202504716,Jahnavi,Menon,21,Female,Ahmedabad,Gujarat,jahnavi.menon.s202504716@example.in,6352852858,IQ Test,2025-03-01 10:28:47,Fail
S202504717,Ishita,Iyer,21,Female,Bhopal,Madhya Pradesh,ishita.iyer.s202504717@example.in,8525899433,Technical Entrance Test,2025-01-18 11:04:58,Fail
S202504718,Harsh,Banerjee,24,Male,Bhubaneswar,Odisha,harsh.banerjee.s202504718@example.in,7513898767,Technical Entrance Test,2025-01-18 11:34:17,Fail
S202504719,Rakesh,Gupta,25,Male,Jaipur,Rajasthan,rakesh.gupta.s202504719@example.in,6600381290,Technical Entrance Test,2025-01-18 12:49:44,Fail
S202504720,Mahima,Kulkarni,19,Female,Gurugram,Haryana,mahima.kulkarni.s202504720@example.in,8347373278,Technical Entrance Test,2025-01-18 14:35:07,Fail
S202504721,Sakshi,Bhatia,18,Female,Bengaluru,Karnataka,sakshi.bhatia.s202504721@example.in,9537081818,Technical Entrance Test,2025-01-18 09:30:14,Fail
S202504722,Rohit,Nair,24,Male,Thiruvananthapuram,Kerala,rohit.nair.s202504722@example.in,8475742073,Technical Entrance Test,2025-01-18 16:15:30,Pass
S202504722,Rohit,Nair,24,Male,Thiruvananthapuram,Kerala,rohit.nair.s202504722@example.in,8475742073,IQ Test,2025-03-01 09:39:04,Fail
S202504723,Abhishek,Joshi,20,Male,Guwahati,Assam,abhishek.joshi.s202504723@example.in,7465953297,Technical Entrance Test,2025-01-18 12:03:53,Fail
S202504724,Arjun,Mehta,21,Male,Delhi,Delhi,arjun.mehta.s202504724@example.in,7238950627,Technical Entrance Test,2025-01-18 16:51:33,Fail
S202504725,Arjun,Banerjee,25,Male,Ahmedabad,Gujarat,arjun.banerjee.s202504725@example.in,8751903164,Technical Entrance Test,2025-01-18 12:48:38,Pass
S202504725,Arjun,Banerjee,25,Male,Ahmedabad,Gujarat,arjun.banerjee.s202504725@example.in,8751903164,IQ Test,2025-03-01 16:15:44,Fail
S202504726,Aditya,Joshi,18,Male,Pune,Maharashtra,aditya.joshi.s202504726@example.in,7851364761,Technical Entrance Test,2025-01-18 11:37:02,Pass
S202504726,Aditya,Joshi,18,Male,Pune,Maharashtra,aditya.joshi.s202504726@example.in,7851364761,IQ Test,2025-03-01 12:12:04,Pass
S202504726,Aditya,Joshi,18,Male,Pune,Maharashtra,aditya.joshi.s202504726@example.in,7851364761,Descriptive Exam,2025-04-15 09:13:42,Fail
S202504727,Suresh,Yadav,22,Male,Kolkata,West Bengal,suresh.yadav.s202504727@example.in,8168587224,Technical Entrance Test,2025-01-18 13:59:32,Fail
S202504728,Sanjay,Ali,23,Male,Bhubaneswar,Odisha,sanjay.ali.s202504728@example.in,7873772503,Technical Entrance Test,2025-01-18 09:26:42,Fail
S202504729,Harsh,Pawar,23,Male,Lucknow,Uttar Pradesh,harsh.pawar.s202504729@example.in,9648871534,Technical Entrance Test,2025-01-18 16:43:15,Fail
S202504730,Vivek,Bhatia,24,Male,Chennai,Tamil Nadu,vivek.bhatia.s202504730@example.in,9685436734,Technical Entrance Test,2025-01-18 15:39:34,Fail
S202504731,Akash,Rao,23,Male,Kolkata,West Bengal,akash.rao.s202504731@example.in,8123140164,Technical Entrance Test,2025-01-18 15:22:51,Fail
S202504732,Abhishek,Choudhary,18,Male,Guwahati,Assam,abhishek.choudhary.s202504732@example.in,6986657508,Technical Entrance Test,2025-01-18 14:41:06,Fail
S202504733,Aakash,Mehta,19,Male,Lucknow,Uttar Pradesh,aakash.mehta.s202504733@example.in,8022827063,Technical Entrance Test,2025-01-18 11:56:58,Fail
S202504734,Vivaan,Yadav,20,Male,Kochi,Kerala,vivaan.yadav.s202504734@example.in,9530051336,Technical Entrance Test,2025-01-18 09:18:03,Fail
S202504735,Neha,Patel,20,Female,Mumbai,Maharashtra,neha.patel.s202504735@example.in,9525468576,Technical Entrance Test,2025-01-18 14:01:31,Fail
S202504736,Rakesh,Chatterjee,21,Male,Chandigarh,Chandigarh,rakesh.chatterjee.s202504736@example.in,6041712197,Technical Entrance Test,2025-01-18 09:52:35,Fail
S202504737,Aakash,Rao,18,Male,Delhi,Delhi,aakash.rao.s202504737@example.in,7231256399,Technical Entrance Test,2025-01-18 16:04:53,Fail
S202504738,Pooja,Sharma,18,Female,Visakhapatnam,Andhra Pradesh,pooja.sharma.s202504738@example.in,6640828058,Technical Entrance Test,2025-01-18 10:48:25,Fail
S202504739,Kavya,Das,19,Female,Noida,Uttar Pradesh,kavya.das.s202504739@example.in,7356553387,Technical Entrance Test,2025-01-18 09:16:34,Fail
S202504740,Ishaan,Shetty,20,Male,Guwahati,Assam,ishaan.shetty.s202504740@example.in,6674975824,Technical Entrance Test,2025-01-18 14:50:43,Fail
S202504741,Sanjay,Pillai,22,Male,Kochi,Kerala,sanjay.pillai.s202504741@example.in,9913068625,Technical Entrance Test,2025-01-18 15:11:11,Fail
S202504742,Diya,Sharma,21,Female,Gurugram,Haryana,diya.sharma.s202504742@example.in,9874010090,Technical Entrance Test,2025-01-18 12:14:38,Fail
S202504743,Tejas,Mukherjee,21,Male,Lucknow,Uttar Pradesh,tejas.mukherjee.s202504743@example.in,7585059947,Technical Entrance Test,2025-01-18 17:52:04,Fail
S202504744,Abhishek,Mishra,22,Male,Kochi,Kerala,abhishek.mishra.s202504744@example.in,6367618538,Technical Entrance Test,2025-01-18 09:58:59,Fail
S202504745,Akash,Reddy,24,Male,Kolkata,West Bengal,akash.reddy.s202504745@example.in,8168181080,Technical Entrance Test,2025-01-18 10:04:25,Fail
S202504746,Tanvi,Mishra,22,Female,Noida,Uttar Pradesh,tanvi.mishra.s202504746@example.in,9371011973,Technical Entrance Test,2025-01-18 10:16:56,Fail
S202504747,Gaurav,Joshi,25,Male,Gurugram,Haryana,gaurav.joshi.s202504747@example.in,8128682776,Technical Entrance Test,2025-01-18 11:12:15,Pass
S202504747,Gaurav,Joshi,25,Male,Gurugram,Haryana,gaurav.joshi.s202504747@example.in,8128682776,IQ Test,2025-03-01 15:39:39,Fail
S202504748,Bhavya,Ghosh,19,Female,Thiruvananthapuram,Kerala,bhavya.ghosh.s202504748@example.in,7534901253,Technical Entrance Test,2025-01-18 13:03:27,Pass
S202504748,Bhavya,Ghosh,19,Female,Thiruvananthapuram,Kerala,bhavya.ghosh.s202504748@example.in,7534901253,IQ Test,2025-03-01 10:37:03,Fail
S202504749,Aarav,Shetty,23,Male,Kolkata,West Bengal,aarav.shetty.s202504749@example.in,9202048337,Technical Entrance Test,2025-01-18 11:47:57,Fail
S202504750,Vivaan,Banerjee,18,Male,Chandigarh,Chandigarh,vivaan.banerjee.s202504750@example.in,8821427564,Technical Entrance Test,2025-01-18 09:58:52,Fail
S202504751,Rohit,Mehta,24,Male,Pune,Maharashtra,rohit.mehta.s202504751@example.in,7642806546,Technical Entrance Test,2025-01-18 15:35:43,Fail
S202504752,Priya,Khan,23,Female,Hyderabad,Telangana,priya.khan.s202504752@example.in,8903474455,Technical Entrance Test,2025-01-18 14:30:35,Fail
S202504753,Ananya,Bhatia,18,Female,Chennai,Tamil Nadu,ananya.bhatia.s202504753@example.in,8640338130,Technical Entrance Test,2025-01-18 14:03:31,Fail
S202504754,Sanjay,Mehta,21,Male,Guwahati,Assam,sanjay.mehta.s202504754@example.in,8077222415,Technical Entrance Test,2025-01-18 13:38:57,Fail
S202504755,Aditya,Ghosh,20,Male,Chandigarh,Chandigarh,aditya.ghosh.s202504755@example.in,8774719603,Technical Entrance Test,2025-01-18 14:21:24,Pass
S202504755,Aditya,Ghosh,20,Male,Chandigarh,Chandigarh,aditya.ghosh.s202504755@example.in,8774719603,IQ Test,2025-03-01 09:27:35,Fail
S202504756,Ishita,Jain,22,Female,Visakhapatnam,Andhra Pradesh,ishita.jain.s202504756@example.in,7584111159,Technical Entrance Test,2025-01-18 14:20:10,Fail
S202504757,Akash,Singh,18,Male,Patna,Bihar,akash.singh.s202504757@example.in,6052742701,Technical Entrance Test,2025-01-18 15:42:14,Fail
S202504758,Karthik,Ali,24,Male,Guwahati,Assam,karthik.ali.s202504758@example.in,8929261142,Technical Entrance Test,2025-01-18 11:43:56,Fail
S202504759,Meera,Singh,24,Female,Lucknow,Uttar Pradesh,meera.singh.s202504759@example.in,6730859153,Technical Entrance Test,2025-01-18 14:14:44,Pass
S202504759,Meera,Singh,24,Female,Lucknow,Uttar Pradesh,meera.singh.s202504759@example.in,6730859153,IQ Test,2025-03-01 13:53:39,Fail
S202504760,Vivaan,Yadav,21,Male,Patna,Bihar,vivaan.yadav.s202504760@example.in,7725986432,Technical Entrance Test,2025-01-18 11:03:10,Fail
S202504761,Shruti,Nair,22,Female,Bengaluru,Karnataka,shruti.nair.s202504761@example.in,8059063654,Technical Entrance Test,2025-01-18 16:06:24,Pass
S202504761,Shruti,Nair,22,Female,Bengaluru,Karnataka,shruti.nair.s202504761@example.in,8059063654,IQ Test,2025-03-01 14:26:51,Fail
S202504762,Sanya,Sharma,23,Female,Chennai,Tamil Nadu,sanya.sharma.s202504762@example.in,6010530228,Technical Entrance Test,2025-01-18 09:12:50,Pass
S202504762,Sanya,Sharma,23,Female,Chennai,Tamil Nadu,sanya.sharma.s202504762@example.in,6010530228,IQ Test,2025-03-01 09:12:52,Pass
S202504762,Sanya,Sharma,23,Female,Chennai,Tamil Nadu,sanya.sharma.s202504762@example.in,6010530228,Descriptive Exam,2025-04-15 12:04:21,Pass
S202504762,Sanya,Sharma,23,Female,Chennai,Tamil Nadu,sanya.sharma.s202504762@example.in,6010530228,Face-to-Face Interview,2025-06-10 17:16:37,Pass
S202504763,Harsh,Pillai,19,Male,Bhubaneswar,Odisha,harsh.pillai.s202504763@example.in,7818061896,Technical Entrance Test,2025-01-18 11:33:54,Pass
S202504763,Harsh,Pillai,19,Male,Bhubaneswar,Odisha,harsh.pillai.s202504763@example.in,7818061896,IQ Test,2025-03-01 13:20:06,Fail
S202504764,Meera,Verma,22,Female,Guwahati,Assam,meera.verma.s202504764@example.in,6145906958,Technical Entrance Test,2025-01-18 09:55:41,Fail
S202504765,Bhavya,Pawar,21,Female,Guwahati,Assam,bhavya.pawar.s202504765@example.in,7020619753,Technical Entrance Test,2025-01-18 14:56:52,Pass
S202504765,Bhavya,Pawar,21,Female,Guwahati,Assam,bhavya.pawar.s202504765@example.in,7020619753,IQ Test,2025-03-01 12:26:25,Fail
S202504766,Sanjay,Khan,21,Male,Lucknow,Uttar Pradesh,sanjay.khan.s202504766@example.in,9005850349,Technical Entrance Test,2025-01-18 15:11:14,Fail
